Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
APLP1	0.5693079874619	6.61624114366739	3.89113410609568	0.00150608831065267	0.0143248227833994	-1.96778166033297
LRP5	0.538658513897238	6.84862359835729	3.93741377649184	0.00137200991029013	0.0133955789141833	-1.96943827499242
H19	2.79631669893542	1.15661726621524	3.39391561730593	0.00412391320725396	0.0283228780774737	-1.97223745611183
SPRED1	0.870621356950598	3.8546679601176	3.66136216590258	0.00239659777799086	0.0194881754674095	-1.97413917487102
HEXIM2	0.840094731939515	3.36076657219273	3.68369590509273	0.00229056849603903	0.018988717561935	-1.97520693552249
HEY1	1.83701925798448	0.251752447734347	3.33378971533536	0.00465944502395255	0.030722389874379	-1.9766242790905
SMARCA2	-0.538378787267235	6.65822344283772	-3.90247611397627	0.0014720463284624	0.0140767583102861	-1.98000631276364
GALM	2.54480988819781	0.426983823524503	3.33795729658033	0.00462018318848605	0.0306081651689256	-1.98181055687181
CSMD1	-0.52288034661053	5.95021009975732	-3.88800956903025	0.00151560582857447	0.0143848520546061	-1.98196481392667
HEPH	2.21042142027944	-0.666077829680836	3.31458316759604	0.00484472961573398	0.0314975151904569	-1.98390401034254
STXBP1	0.562075112784905	6.2089026614268	3.90031511095915	0.0014784716557554	0.0140995465079285	-1.98609837087893
SNAPC3	-0.593119407439363	5.15724643489113	-3.81035327032092	0.0017727841296273	0.015936781041598	-1.98646870534859
CMPK2	1.26738739923142	2.0394104899538	3.46139380837156	0.00359582306481002	0.0255696646156505	-1.98666031983894
FAM189B	0.737945439698432	5.85477158357961	3.85644841244923	0.00161522992808271	0.0149738790409369	-1.98816086080028
GABARAPL2	-0.577368428187953	6.64571192201918	-3.90541552903306	0.00146335198152792	0.0140128255636771	-1.98967483871338
STUB1	0.572523863639329	7.62160590737362	3.93658825851182	0.00137429213198991	0.0133991081939366	-1.99046777667721
JDP2	-0.827074739294953	4.32199151188351	-3.78488943535762	0.00186640190363671	0.0165019260833583	-1.99280320536392
ZNF843	1.96458498671703	-0.172471522429756	3.33872476623115	0.00461298909850775	0.0305895550866826	-1.99468710590696
KCNIP3	1.57988944649634	1.0823361974662	3.35627695353135	0.00445147567487206	0.0299504450521428	-1.9978734688942
AIMP1	-0.574859249111602	6.40263847524067	-3.88208221668457	0.00153382880003439	0.0144888147718888	-2.00077992833331
C5orf15	-0.509146342554403	7.05675893439216	-3.91806484836806	0.00142652765095121	0.0138015283061502	-2.00155630896117
FDX1	-0.582051098699998	5.44874306100931	-3.83249392331452	0.0016952528044253	0.0154589327629685	-2.00519778306057
ESYT3	-2.17346645348253	1.05756980545218	-3.34827604257845	0.0045243871382374	0.0301452957749227	-2.00635105951258
PTPRU	0.555115464032472	5.91953916721608	3.88172843341683	0.00153492346591634	0.0144893451938192	-2.00644297332071
ATP1B1	0.665826548669271	6.44809083192549	3.90580049543395	0.00146221717318171	0.0140128255636771	-2.00676877913264
HOXA5	-2.17642646979368	0.713055821032553	-3.32238636083366	0.00476858268918617	0.0311621853299885	-2.00718323458848
LOC728485	-1.90479950984523	-0.818764407731691	-3.31855906003439	0.00480578087640785	0.0313342220850475	-2.00829094489968
IMPA2	0.597902084249309	5.56228032227998	3.84007936807274	0.00166948740223736	0.0153140619566178	-2.0174139023351
TELO2	0.574204267610351	6.01714988549873	3.86253441877581	0.0015955156217826	0.0148602362851207	-2.02426659770946
EVI5	-0.714519520703814	4.27816742074653	-3.73747108484409	0.00205427215723596	0.0175943555173457	-2.02914517034847
FAM173A	0.72354193132857	4.56512433875426	3.77071816293926	0.0019206527139751	0.0167690529820905	-2.0292932773968
ITGA3	1.38562309548924	4.70346468901128	3.73513568556862	0.00206400386227248	0.0176452094892314	-2.03140141761505
ADIRF	2.06253645615503	1.61952028191597	3.36534449176098	0.00437026112486655	0.0294702190498493	-2.03208100455136
FAM110C	-1.49166038794673	1.00488930714043	-3.39657015702158	0.00410174193354602	0.0282326114735244	-2.03400279886604
MICA	0.757346757995872	3.33445379167988	3.65265850953458	0.00243924606954111	0.0197172855597486	-2.03473076279464
LACTB2	-0.604278821906274	5.86985171678548	-3.84068969210503	0.00166743163866129	0.0153140619566178	-2.03557874077956
STX3	-0.521361408331162	6.95711231394572	-3.90059489038254	0.00147763818492179	0.0140995465079285	-2.03688327230306
EPB41L4B	-0.613592692096077	6.25258538247224	-3.87637644295441	0.00155158039271209	0.0145579351977936	-2.03812952763317
PPAPDC1B	-0.614916960801763	6.90229801616027	-3.88986606223166	0.0015099435160077	0.0143506348333374	-2.0410709131414
PAGR1	0.547092010709736	6.64599256992654	3.87823948558704	0.00154576137912427	0.0145502661586128	-2.04353123070961
ADGRV1	-0.8004615397714	4.84982315337707	-3.75775915463936	0.00197165750363408	0.0171286211025546	-2.04883223960681
CLIC4	-0.64815760944409	7.50517084109528	-3.90088666222893	0.00147676949596644	0.0140995465079285	-2.05051662040839
CCDC88B	1.11204342564177	2.47279058213754	3.4931715650959	0.00337113857463772	0.024545331640877	-2.05270314716547
ALOX15	0.514860255813102	5.8926407624375	3.87444211435194	0.00155764555921834	0.0146050207272945	-2.05368269273697
FARP1	-0.926371707861649	4.41556036793952	-3.6853218011171	0.00228303684107429	0.0189428956436326	-2.05596494891245
LRRK1	0.985322971927365	2.64899556061358	3.51957139662718	0.00319522213003294	0.0236371893733932	-2.05606828376253
CSRNP1	-0.715504268717841	4.92549537460174	-3.73684069645012	0.00205689443583719	0.0176060068520249	-2.05769102960398
CCDC155	1.78487507457652	0.185352300944436	3.31268065533922	0.00486347820288852	0.0315459078971179	-2.05942159185579
EYA3	-0.657550477088032	5.47915465984151	-3.79212984378177	0.00183928480227013	0.016303495273998	-2.06381878448907
RAET1E	2.93271173695386	-2.31753086653111	3.2395031018648	0.00564217452951443	0.0346782462712711	-2.06544307020483
NPY1R	2.00136023658051	-0.209692707085773	3.2732982755697	0.00526822892758508	0.0330881066825815	-2.06822176686242
LRP4	2.23900329582108	-0.000747301072621445	3.29807566207298	0.00500983398198342	0.0320762497214023	-2.07064819133376
FRMD6	1.238563160622	2.59381113194042	3.49136109230882	0.00338355283061684	0.0246127888909104	-2.07079427453883
TSPAN4	0.827492341858465	4.00702468714156	3.63271025046992	0.00253990118521231	0.020267373116504	-2.0713619641441
KIAA1191	-0.471034676614839	7.7074857596541	-3.89803509788893	0.00148528168059622	0.014145153588859	-2.07419743159912
EHMT2	0.554979745507685	7.02079683098716	3.87921849302196	0.00154271242680931	0.0145333718965857	-2.07849104509169
ADCK2	0.683595168689935	5.88593240130214	3.83142483513759	0.0016989164013529	0.0154822218364962	-2.07952623789129
LOC101929234	2.04346339439165	-0.00552359503436772	3.27594830916472	0.00523997073433375	0.0329761261549051	-2.07984267147534
YIPF5	-0.572761497946694	5.81120285935195	-3.82540487586421	0.00171969603362291	0.0156205723054081	-2.08175725721802
VTN	3.47380587267327	-0.591380205647716	3.25931882480507	0.00541982554070014	0.0336856076946984	-2.08332732311807
SHC3	1.96666377896554	-0.133514715084507	3.27869902024726	0.00521079855145033	0.0328073381723082	-2.08455777484354
DDC	-1.63300658643401	5.44140716516453	-3.80821523469708	0.00178045853088408	0.0159851720868048	-2.08728378937177
FAR2P1	0.903038923618852	4.04571906607348	3.63725964978727	0.00251658353176907	0.0201442188383489	-2.08992515470234
EPB41L5	-0.650515970688124	5.52183401024193	-3.82618790464296	0.00171697869040527	0.0156060499599572	-2.09408636251858
DNASE1	-0.693762894423348	4.46932089611317	-3.68673060161202	0.002276531041476	0.0189173085709786	-2.0987615676245
ZNF665	-1.44991281535044	1.05520956215073	-3.35572114469832	0.00445650257513249	0.0299504450521428	-2.10039081784194
METAP1	-0.584959423508684	6.42298644164592	-3.83537730310211	0.0016854117488739	0.0153893093719166	-2.10470920871581
UBE2G1	-0.543404055793182	6.51855763943095	-3.83881823296008	0.00167374343847566	0.015332940547349	-2.10795141982205
VASP	-0.55823535656758	5.47823991833937	-3.77267127593338	0.00191308204732109	0.0167343703600149	-2.11167674719586
CYP2J2	0.900880341636022	2.55535283103276	3.57484631557427	0.00285616899821875	0.0217993817632101	-2.11282293412365
MARK1	-0.738787850965095	3.75999156444305	-3.62127065497143	0.00259950016163815	0.0205772165091675	-2.11858355476334
SREK1IP1	-0.654665906310577	4.84143863215824	-3.70569799991196	0.0021907394024636	0.0183791054822975	-2.11922416220856
ATP6AP1L	1.3235435697002	1.78209881247021	3.4179941085283	0.00392711237760236	0.0273408542376787	-2.11949329139223
LDLRAP1	0.610174195949114	5.02936820507311	3.75505822042179	0.00198245922270502	0.0171796714752674	-2.12089296578973
ATP7A	-0.656824771488414	5.02197666712858	-3.75593753171298	0.00197893608456974	0.0171702431404746	-2.12162881428681
NPR3	1.83471718380371	0.723126112084631	3.26464565839267	0.00536155488365042	0.0333948275610226	-2.12184221901357
MYL5	0.92760426377848	3.09886274314853	3.60089977224553	0.00270913803622882	0.0210790717000495	-2.12188476776997
RCAN2	1.98105459256435	0.870003954157644	3.28219667466041	0.00517393816453415	0.0327204229345606	-2.12242876982657
TUB	0.665367315121948	5.97082509716834	3.82276420720433	0.00172889208233107	0.0156531488206899	-2.124176300828
EPB41L4A	1.4441245564828	0.900135683349202	3.31650015873131	0.00482591121131867	0.0314044371363424	-2.1264222507419
RWDD2B	0.687489100656547	4.86421637124116	3.73268525102576	0.0020742649920356	0.0177112271535378	-2.12729667856593
BRWD1	0.485911458319857	6.6374939259878	3.84017053074944	0.00166918017462931	0.0153140619566178	-2.12924641944148
TCTA	-0.679273818065399	6.15002905427771	-3.79318228699062	0.00183537645450604	0.016289549804878	-2.13189957382592
ZNF24	-0.561859853393551	7.89719527668306	-3.87029456566762	0.00157073150477749	0.0146930585588795	-2.13357450837962
TPBG	1.96740352976714	1.60878400080799	3.32608917601374	0.0047328676516777	0.0310451196409061	-2.13677461417308
REEP2	1.82319681752118	0.614128746419031	3.26205025372115	0.00538986794955985	0.0335412299876267	-2.13830863382339
CTDSP2	-0.479418416790091	7.41331471213902	-3.85773774211078	0.00161103291790268	0.014951481488509	-2.13935642402966
MRPL53	0.688360736895927	5.10050925695448	3.74199013518707	0.00203557250042762	0.0175202390659877	-2.14077367025763
ABCA1	1.38461546832917	1.15549514389258	3.35360674485653	0.00447567767232643	0.0300008125854541	-2.14480707549086
STK26	0.638617326137621	4.87090035964717	3.714658548018	0.00215135196148125	0.0181363520039797	-2.14619206138794
TTN-AS1	-1.10074692356681	1.6220248166213	-3.41957513425372	0.00391452380586086	0.0272940710341683	-2.14629182663889
PAX1	1.06320703670342	2.39173290464054	3.45090040855915	0.00367326491565992	0.026001721006234	-2.1473473935315
FBLN1	2.2312472620477	1.61595884788872	3.32480254316209	0.00474524736634655	0.0310920730260788	-2.14944179099049
SAMD13	-0.952466797432817	2.38161819006084	-3.61584006725355	0.00262828383742836	0.0206940271443569	-2.15124257148558
UBE2D3	-0.457797874552883	8.37257363259727	-3.87110880401508	0.00156815373700579	0.0146838127105401	-2.15245884591494
SLC10A7	-0.79913778562345	3.98828223191568	-3.59202503672046	0.00275834677543207	0.0212856494528917	-2.15359780727744
MICU2	-0.664295231811325	5.45025917444564	-3.78194027717082	0.0018775627925966	0.0165586321632792	-2.15431057215396
APOC1	2.49840502947012	0.585562215386745	3.2871204149126	0.00512248836194546	0.0324858898299377	-2.1557443677679
KLHL8	-0.55912476361536	5.60380198711612	-3.74924326584092	0.00200591811384108	0.0173506320671487	-2.15642089519986
CCDC117	-0.658445750510351	6.14728566683637	-3.80675323542354	0.00178572567145181	0.016011853835537	-2.15694891558224
FRMPD1	-0.775101219864557	2.80943003843158	-3.59154526204736	0.00276103251169438	0.0212945967955556	-2.15857024789703
CAV1	2.14785103667103	1.99048209679099	3.35347240196787	0.00447689878174565	0.0300008125854541	-2.15872330745042
RFXAP	-0.956678721554978	3.62578365243842	-3.5763627807345	0.00284739503981801	0.0217562188365503	-2.16423374737801
GCNT1	0.576680666352836	5.41275084628148	3.79811074540849	0.00181718564596485	0.0162105972714204	-2.16426213114998
NCOR1	-0.458456209991985	7.71270231046468	-3.851343178632	0.00163195748843735	0.0150688754987942	-2.16452911638905
CDKN2C	0.83202190847471	4.92236065202867	3.64632780149675	0.00247074656454682	0.019902919208174	-2.16457354861649
SPATA3-AS1	1.3278696446243	1.24385774130475	3.33439086765378	0.0046537612297328	0.0306994215968	-2.16681033576866
MITF	0.990621668376443	2.94292231774398	3.50887249731672	0.00326537673615053	0.0239924418741876	-2.16710202731041
FBXO24	1.72025202831262	0.620607096121201	3.26653280757343	0.0053410610796834	0.0333117944495945	-2.16831938039897
TCF19	0.60063475310762	6.23589058725294	3.76533008317487	0.00194169542700235	0.0169315841234605	-2.16989689026805
PRR22	1.62123219626997	1.29231587551151	3.33601713839354	0.00463841975123197	0.0306509960772494	-2.170682410089
SLC31A1	-0.496113928328167	7.42680422260083	-3.84726019486281	0.00164546182776627	0.0151569520154848	-2.17708387463163
KBTBD7	-0.637224126513896	4.79198602310437	-3.67827769588386	0.00231584870264275	0.0190623723299538	-2.1784912681232
NFKBIL1	0.623635607397529	5.01573742695048	3.74075689262056	0.00204065848515332	0.0175381536160598	-2.17887757144363
RIMS3	0.804754076445963	4.26734100323052	3.54131633089501	0.00305726416908152	0.0229120385683222	-2.18145971185766
CIT	0.690003459830898	5.80942258948266	3.72296351965201	0.00211548470193811	0.0179423966938848	-2.18245872276855
H2AFZ	0.561868693465211	9.13036420526423	3.86120239924224	0.00159980946675611	0.0148803611201209	-2.18283601720681
PPP1R13L	0.847519258416122	4.01942888837055	3.53431556184591	0.00310101410841813	0.0231365501821656	-2.1854023011838
SLC25A36	-0.512305896797779	6.62762748261402	-3.81453539064597	0.00175786920760762	0.0158333061230094	-2.19269839453649
C7orf73	-0.66514367887171	6.06731200051794	-3.77644506426058	0.00189853942792116	0.0166803665606776	-2.19324466182163
SLC19A1	0.541680534333238	5.67620357724345	3.77420167506141	0.00190717099420714	0.0167235320721574	-2.19482652397976
MLKL	-2.26540255983134	-1.01194328124315	-3.1801449116128	0.00636391262535415	0.0377505565259103	-2.19523829670311
FHDC1	-0.603724938670051	4.86575865686732	-3.70353198823916	0.00220036917162845	0.0184250161050155	-2.19766950679784
N4BP3	0.888970428287139	3.46253720005012	3.54996398564195	0.00300407721488359	0.0226311475713044	-2.19968217365773
F8A1	0.947737252548829	2.97819966703966	3.48840888256924	0.00340389428294863	0.0246707184601035	-2.2038633030263
DYRK3	1.17806530431274	2.09629742694538	3.40198454551433	0.0040568885408511	0.0279790948699726	-2.20391345713673
CLDN8	-1.54336172955086	1.02614047195537	-3.31562237918716	0.00483451899325299	0.0314457850787253	-2.20419691151573
ABCA12	-1.06043759435349	1.46291644641428	-3.40941715624965	0.00399611359438373	0.027710624686303	-2.20428675561384
USP14	-0.489183866065147	7.62633498351822	-3.82889751559453	0.00170760903732645	0.0155310047514854	-2.20493156730601
NAGK	0.70383886045204	4.72702811792123	3.67864387947595	0.00231413133669186	0.0190594807612307	-2.2053392146025
TSC1	-0.499740726317683	5.96690319941325	-3.77724393163861	0.00189547528706869	0.0166639390076763	-2.20773444536638
VDAC1	-0.495066657081892	8.45750209370605	-3.84194947136556	0.0016631964093165	0.0152965829286644	-2.21368947026314
ZNF781	-2.34117455422384	-0.472841143205333	-3.18685575956468	0.00627792648863083	0.0374191090336658	-2.21495719799232
CMC2	-0.606983172670303	5.67636975200143	-3.72174640915978	0.00212070312493293	0.0179565062266873	-2.21572007538191
SLIT1	-2.12105283030519	1.99448240190907	-3.2922554385998	0.00506937344734712	0.032266376978735	-2.21584019528205
PPP1R1A	2.64898865408508	-1.25203668776564	3.16036317328824	0.0066242286934127	0.0388161439439286	-2.2181259135671
GPSM2	0.862682403730555	4.62406924915535	3.59227475164364	0.00275694993339625	0.0212856494528917	-2.22149378835896
TMEM123	-0.642027301318801	7.50658215707127	-3.8239202897896	0.00172485994857206	0.015636949455939	-2.22261197620155
SLC9A9	2.17343701760998	-0.302509783870555	3.20215835149663	0.00608614066424781	0.036727437088056	-2.22294790105628
DTX3	-1.54708483551225	2.53427026594165	-3.3189956519904	0.00480152298920564	0.0313342220850475	-2.22510681934302
SKIDA1	2.21923474042885	-0.797623621375287	3.16470558858235	0.00656619572097317	0.0385570550080041	-2.22720434168563
EPB41	-0.463083978761729	7.20771773535867	-3.812460668066	0.00176525246206653	0.0158793051906849	-2.22929726442053
H1FX	0.499139367966038	7.87598132828924	3.82145988040155	0.00173345271319815	0.0156842621624777	-2.22971647365099
GNL2	-0.510433000645107	6.40407889172101	-3.78010147201505	0.00188455576316574	0.0165888466925479	-2.2320893274124
DNM1	1.13506285631087	3.10038560082175	3.44675045171481	0.00370435080266102	0.0261951862132421	-2.23691498767189
FZD2	2.05352220191572	0.120151735552363	3.179573742655	0.00637128472332864	0.0377782254398135	-2.23747610392284
TMEM38B	-0.715198736179413	6.08996108397394	-3.74613125224618	0.00201858773093784	0.0173898701396335	-2.23978788265088
ZNF714	-0.615517539305249	5.48685694574557	-3.70712184531034	0.00218443237545874	0.0183597593387954	-2.23996380919935
